Url,Company,Keyword,K repeated,Context,Evidence,Aim,Typology,Animal,Food,Resources,Distribution,Waste,Management,Actions
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,greenhouse gas,1,I wanted to build on the message shared by Yum! Brands (our parent company) announcing our new global climate commitment that will reduce greenhouse gas emissions 46% by 2030 in our restaurants and supply chain. ,TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/kfc-italia-partners-with-the-united-nations-fao/,KFC,greenhouse gas,1,"According to the United Nations, reducing food loss and waste is of significant importance as it contributes to the realization of broader improvements to agri-food systems toward achieving food security, food safety, improving food quality and delivering on nutritional outcomes. Reducing food loss and waste also contributes significantly to the reduction of greenhouse gas emissions, as well as pressure on land and water resources.",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,greenhouse gas,1,"Buildings overall generate nearly 40% of global greenhouse gas emissions. Strategies within KFC Building Green standards help reduce the environmental impacts that our restaurants have on our planet. In a small but important way, the strategies contribute towards broader global climate agreements and get us closer to net zero carbon commitments.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,greenhouse gas,1,"Yum! began evaluating its greenhouse gas (GHG) emissions, in accordance with the Science-Based Targets initiative, to understand the Company’s footprint, refine GHG reduction targets and identify emission reduction initiatives on the path to set science-based targets.",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/5-questions-with-rachel-our-beyond-meat-partnership/,KFC,greenhouse gas,1,"Beyond Meat is purpose-driven, with a bold mission to “positively affect the planet, the environment, the climate and even ourselves.” Specific to sustainability, Beyond points to the water, land and energy resources that are used in the animal meat production chain. Through its innovative plant-based production processes, Beyond is able to use 99% less water, use 93% less land, generate 90% fewer greenhouse gases, and use 46% less energy (when you compare what is involved in producing a Beyond burger vs. a beef burger).",TRUE,take action,paragraph,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/our-social-impact/,KFC,deforestation,1,"CLIMATE CHANGE AND FOREST STEWARDSHIP
As a part of Yum! Brands inc., KFC is committed to climate change management and minimizing deforestation risk.",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,deforestation,3,"Yum! is focused on leveraging its scale and the power of its brands to help address global issues including working to remove antibiotics important to human medicine in its food production, expanding its deforestation commitments and progressing its work around diversity and inclusion.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,deforestation,3,"The content in the 2018 Global Citizenship & Sustainability Progress Update reflects key announcements and commitments made since Yum! published its first investor-grade report last year. Highlights include:
Planet:
· Conducted a global supply chain risk assessment across food and agriculture procurement and as a result, expanded its deforestation commitments beyond palm and paper to include beef and soy.
· Endorsed the New York Declaration on Forests (NYDF) and the private sector goal of eliminating deforestation from the production of agriculture commodities including beef, palm, paper and soy.",FALSE,take action,paragraph,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,green,13,5 QUESTIONS WITH SUPARNA: BUILDING GREEN,FALSE,dissemination,title,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,green,13,"1. What is your role at KFC and why are you so passionate about the Building Green program at KFC?
One of my first projects with KFC was to create sustainable building standards, or Green Building Standards as they are commonly known, to cater to KFC’s requirements.
KFC Building Green standards are part of the Volume 4 standards and also part of the Planet Pillar under our Recipe for Good growth strategy.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,green,13,"2. What does being Green mean in regards to Green Buildings?
Within Building Green, we outline sustainable building practices in six categories that correspond to the typical development stages of our restaurants which are Pre-Construction, Construction and Post-Construction. Being Green means implementing the strategies within a restaurant and achieving the results that can be seen in forms such as energy efficiency, material efficiency, water conservation, reduction in operational cost, waste reduction and improved indoor air quality.",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,green,13,"Buildings overall generate nearly 40% of global greenhouse gas emissions. Strategies within KFC Building Green standards help reduce the environmental impacts that our restaurants have on our planet. In a small but important way, the strategies contribute towards broader global climate agreements and get us closer to net zero carbon commitments.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,green,13,"5. Where in the world is your favorite KFC green building and why?
KFC Nilai in Malaysia is one that I enjoyed visiting and can be considered as an earlier flagship for Green Restaurants along with KFC Wincanton in the UK that we have used extensively in our studies. The most recent example is from Krakow in CEE which achieved LEED Gold certification. Along with examples of these LEED restaurants, we recognize several markets that implement KFC Building Green strategies along with innovative strategies in their restaurants. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,green,1,"YUM! BRANDS CONTINUES CLIMATE CHANGE PROGRESS, MOVES CORPORATE OFFICES TO GREEN POWER AND REDUCES PLASTIC WASTE",FALSE,take action,title,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,green,5,"While the journey to 2030 is a long one, one primary way to reduce KFC’s climate impact is through energy reduction. I’m proud that the KFC brand has a great head start on this work with our legacy Building Green program. The Building Green program guides our franchise partners on implementing design features throughout our restaurants that are focused on reducing both energy and water use across our operations. You can learn more about our Green Building efforts from our recent sit down with Suparna Ukey, our Global Design & Construction Manager. In addition to Green Buildings, KFC has also recently begun testing multiple energy optimization systems that have the potential to be scaled. ",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/celebrate-earth-day-the-kfc-way/,KFC,green,2,"In recognition of Earth Day, check out how our markets across the world are flexing their “green” muscles via Earth-friendly initiatives.

Eco Cars in Mongolia 
Check out these super ccute electric cars that KFC Mongolia tested as part of their “So Green” initiative. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/stories/say-hello-to-mongolias-eco-cars/,KFC,green,2,Check out these super cute electric cars that KFC Mongolia is testing as part of their “So Green” initiative! KFC Mongolia has developed a “So Green” strategy to achieve their goal of becoming an even more eco-friendly brand.,FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/press-releases/the-first-vegetarian-kfc-in-the-world-is-in-the-netherlands/,KFC,green,2,"THE FIRST VEGETARIAN KFC IN THE WORLD IS IN THE NETHERLANDS
Completely green
If you want to try out more vegetarian dishes, you can go to Rotterdam during the National Week Without Meat. The restaurant on the Binnenwegplein is the first KFC in the world to turn green for a whole week, just like the menu.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,climate change,1,"YUM! BRANDS CONTINUES CLIMATE CHANGE PROGRESS, MOVES CORPORATE OFFICES TO GREEN POWER AND REDUCES PLASTIC WASTE",FALSE,take action,title,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/our-social-impact/,KFC,climate change,2,"CLIMATE CHANGE AND FOREST STEWARDSHIP
As a part of Yum! Brands inc., KFC is committed to climate change management and minimizing deforestation risk.",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/kfc-and-beyond-meat-debut-much-anticipated-beyond-fried-chicken/,KFC,climate change,1,"By shifting from animal-based meat to plant-based protein, we can positively impact four growing global issues: human health, climate change, constraints on natural resources and animal welfare. ",FALSE,dissemination,paragraph,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/kfc-leads-as-first-national-us-qsr-to-test-plant-based-chicken-in-partnership-with-beyond-meat/,KFC,climate change,1,"Beyond Meat's brand commitment, ""Eat What You Love,"" represents a strong belief that by eating its portfolio of plant-based meats, consumers can enjoy more, not less, of their favorite meals, and by doing so, help address concerns related to human health, climate change, resource conservation and animal welfare.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/stories/celebrate-earth-day-the-kfc-way/,KFC,carbon footprint,3,"Zero Carbon Visions in UK & Ireland
KFC UK & Ireland is partnering with the University of Liverpool’s Zero Carbon Research Institute (ZCRI) to help drive our ambition to become a net zero carbon business by 2040 or sooner. ZCRI will also help us become a circular zero waste business in food, packaging, and materials by 2035.",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,carbon footprint,1,"""At Yum!, we believe that our iconic, global brands have a responsibility to make a positive impact on the environment in partnership with our franchisees and suppliers,” said David Gibbs, Yum! Brands CEO. “We’ve made strong progress over the years when it comes to our sustainability agenda and see renewable energy to reduce our carbon emissions as another important step on this journey.”",FALSE,dissemination,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,carbon footprint,1,"Buildings overall generate nearly 40% of global greenhouse gas emissions. Strategies within KFC Building Green standards help reduce the environmental impacts that our restaurants have on our planet. In a small but important way, the strategies contribute towards broader global climate agreements and get us closer to net zero carbon commitments.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,renewable energy,4,"KFC, Pizza Hut and Taco Bell commit headquarters to renewable energy and expand sustainable packaging commitments",FALSE,take action,statement,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,renewable energy,4,"Today, Yum! Brands announced plans to move its corporate offices to renewable energy and sustainable packaging, and to intensify action on plastic waste.",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/yum-brands-continues-climate-change-progress-moves-corporate-offices-to-green-power-and-reduces-plastic-waste/,KFC,renewable energy,4,"“At Yum!, we believe that our iconic, global brands have a responsibility to make a positive impact on the environment in partnership with our franchisees and suppliers,” said David Gibbs, Yum! Brands CEO. “We’ve made strong progress over the years when it comes to our sustainability agenda and see renewable energy to reduce our carbon emissions as another important step on this journey.”
At Yum!’s corporate U.S. offices in Louisville, Ky., Plano, Texas, Irvine, Calif., and Chicago, the company will shift to 100% renewable energy and move all plastic packaging to be reusable, recyclable or compostable by the end of 2020.",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-announces-the-removal-of-plastic-straws-in-each-of-its-250-restaurants-in-france/,KFC,single-use,2,"KFC anticipates the entry into force of the new rules on single-use plastics
Starting from January 2019, KFC has decided to replace plastic straws with more environmentally responsible paper straws. The company has announced not to wait for the entry into force of the new rules from the law for the balance of trade relations in the agricultural sector and healthy, sustainable and accessible food for all (known as EGAlim) which provides for a reduction in single-use plastics by 2020. These will now only be available on request at the counter.",FALSE,take action,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-singapore-doubles-down-on-sustainable-practices/,KFC,single-use,2,"Paper cups manufactured out of food-grade paper will replace regular plastic cups, cutting 8.3g of plastic from a regular-sized cup and 10g from a medium-sized cup. This move can expect to see a staggering decrease in consumption of single use plastic cups by almost 500,000 units, or approximately 4.25 Metric Tonnes of plastic waste per month. A whopping sum of 51 Metric Tonnes of plastic waste can be expected to be saved in just a year. 

“As a brand that cares, KFC Singapore is dedicated to packaging innovation as part of our ongoing initiative to reduce single-use plastics and most importantly, waste. We are proud to have kick-started a nation-wide movement against single-use plastic straws in 2018. Next, on our continuous drive towards environmental sustainability, KFC Singapore is replacing plastic cups with paper cups in 2019,” said Lynette Lee, General Manager, Kentucky Fried Chicken Management Pte Ltd.",TRUE,take action,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
https://global.kfc.com/press-releases/kfc-canada-is-removing-all-plastic-straws-and-bags-from-restaurants-this-year/,KFC,single-use,1,"“KFC Canada believes in feeding people, not landfills. Reducing the volume of single use plastic within our restaurants ensures we are continuing to lessen our environmental footprint,” said Nivera Wallani, President and General Manager, KFC Canada.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-africa-commits-to-eliminitating-plastic-straws-in-all-900-restaurants-by-july-1/,KFC,single-use,1,"“As a global brand that operates in 900 restaurants in South Africa, KFC can have a real impact on how the industry approaches single-use packaging. With environmental sustainability as a core aspect of how we do business, this commitment represents a public acknowledgement of the start of our journey as KFC to address these issues to have a positive effect on our environment. In South Africa we have secured a local supplier for our paper straws, stimulating local business, and economies,” remarked Thabisa Mkhwanazi, KFC Africa's Public Affairs Director.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/stories/say-hello-to-mongolias-eco-cars/,KFC,eco-friendly,1,KFC Mongolia has developed a “So Green” strategy to achieve their goal of becoming an even more eco-friendly brand. ,FALSE,take action,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/press-releases/kfc-singapore-doubles-down-on-sustainable-practices/,KFC,eco-friendly,1,"KFC is one of the largest fast-food brands in Singapore with a local presence of 85 restaurants. KFC Singapore’s commitment to effect lasting change in environmental sustainability is shown in every initiative it has campaigned for. In continuation of its dedication for eco-friendly packaging and waste management, from November 2019 onwards, all KFC restaurants island-wide will see the eradication of plastic cups entirely in favour of paper cups.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/press-releases/kfc-canada-makes-bamboo-a-permanent-packaging-solution/,KFC,eco-friendly,2,"""KFC has the most iconic packaging in the world. As we looked to find a reliable and eco-friendly solution for our buckets, bamboo emerged as the winner,"" said Armando Carrillo, Innovation Manager, KFC Canada. ""While we are incredibly proud of this achievement, we have more to do – and look forward to innovating further to bring additional eco-friendly solutions to our restaurants."" ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-canada-testing-bamboo-buckets/,KFC,eco-friendly,1,"KFC Canada announced today that they are exploring eco-friendly alternatives for their world-famous buckets. The sustainability commitment will have KFC testing new innovative materials that are both consumer-friendly and a win for the environment, starting with a bamboo fiber poutine bucket in early 2020.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/press-releases/kfc-canada-announces-100-home-compostable-consumer-packaging-by-2025/,KFC,eco-friendly,1,"“Our packaging is a part of our heritage and our storytelling. Beyond its iconic image, we want KFC’s packaging to be forward-thinking, inspiring, and to champion functionality, food safety and eco-friendly solutions,” said Armando Carrillo, Innovation Manager, KFC Canada. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-brilliant-bucket-innovations-from-around-the-world/,KFC,eco-friendly,1,"As a brand, we’re committed to improving our sustainable footprint, especially through our packaging. In 2019, KFC Canada explored eco-friendly alternatives to our world-famous buckets. Their sustainability exploration eventually landed on a bamboo fiber poutine bucket that was launched this year. ",FALSE,take action,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/press-releases/kfc-canada-makes-bamboo-a-permanent-packaging-solution/,KFC,biodegradable,1,"""KFC has the most iconic packaging in the world. As we looked to find a reliable and eco-friendly solution for our buckets, bamboo emerged as the winner,"" said Armando Carrillo, Innovation Manager, KFC Canada. ""Bamboo is one of the most renewable and fastest growing materials, is naturally anti-bacterial and 100 per cent biodegradable, requires no pesticides, and regenerates itself very quickly when harvested. Bamboo is one of many ways we're keeping harmful waste out of Canadian landfills.""",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/press-releases/kfc-canada-testing-bamboo-buckets/,KFC,biodegradable,1,"Although bamboo is a new innovation to packaging, it has been used throughout history for many applications, from food sources to building materials. Bamboo is one of the fastest growing plants in the world, growing on average 24 inches per day and reaching its adult size in3-5 years (compared to 20-30 years for trees). Often referred to as one of the world’s most renewable and fastest growing materials, bamboo is naturally anti-bacterial and 100 per cent biodegradable, requires no pesticides, and regenerates itself very quickly when harvested.",TRUE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/stories/celebrate-earth-day-the-kfc-way/,KFC,net-zero,1,"Zero Carbon Visions in UK & Ireland
KFC UK & Ireland is partnering with the University of Liverpool’s Zero Carbon Research Institute (ZCRI) to help drive our ambition to become a net zero carbon business by 2040 or sooner. ZCRI will also help us become a circular zero waste business in food, packaging, and materials by 2035.",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,net-zero,1,"Buildings overall generate nearly 40% of global greenhouse gas emissions. Strategies within KFC Building Green standards help reduce the environmental impacts that our restaurants have on our planet. In a small but important way, the strategies contribute towards broader global climate agreements and get us closer to net zero carbon commitments.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/celebrate-earth-day-the-kfc-way/,KFC,zero-waste,1,"Zero Carbon Visions in UK & Ireland
KFC UK & Ireland is partnering with the University of Liverpool’s Zero Carbon Research Institute (ZCRI) to help drive our ambition to become a net zero carbon business by 2040 or sooner. ZCRI will also help us become a circular zero waste business in food, packaging, and materials by 2035.",FALSE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-canada-partners-with-chicken-farmers-of-canada-on-the-raised-by-a-canadian-farmer-branding-program/,KFC,preservation,1,"The Raised by a Canadian Farmer seal not only represents where the chicken comes from, but also stands for a three-fold set of exacting standards: Animal Care, ensuring chicken health and welfare on farms; On-Farm Food Safety, emphasizing cleanliness, safety and biosecurity on farms; and Sustainability, committing to sustainability efforts and farm land preservation.",FALSE,dissemination,paragraph,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,planet,5,POSITIVELY IMPACTING OUR PLANET,FALSE,dissemination,title,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,planet,5,"As a key brand contributor to the Yum! Brands Recipe for Good strategy and noting our own KFC focus on making our business more sustainable across all of our operations, I’m excited that we, in partnership with our incredible franchisees, suppliers and producers, can celebrate another bold commitment to our planet today.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,planet,5,"In addition to Green Buildings, KFC has also recently begun testing multiple energy optimization systems that have the potential to be scaled. These systems monitor our restaurant equipment to ensure that everything is operating properly resulting in minimal energy waste. The results from these tests are promising, including 18% overall energy savings in Malaysia, and projected savings of more than 5.4 million kWh over five years in the U.K.  Even better news for both efforts is that not only do they help our planet, they reduce costs for our franchise partners as well. This latest commitment is just one more step on KFC’s global sustainability journey and our planet priorities.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/positively-impacting-our-planet/,KFC,planet,5,"I am so proud of our teams around the world for working together to make these bold goals a reality for our business. With 2/3 of the world’s KFCs yet to be built and a new restaurant opening somewhere every six hours, we have a responsibility to grow sustainably to ensure that KFC fans around our planet can enjoy the world’s most famous fried chicken for many, many years to come.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/our-social-impact/,KFC,planet,4,"PLANET
FARM TO FINGERS PRACTICES THAT ARE EARTH FRIENDLY",FALSE,dissemination,subtitle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/our-social-impact/,KFC,planet,4,Yum! Recipe for Good: Planet,FALSE,dissemination,statement,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/our-social-impact/,KFC,planet,4,"The Yum! Global Citizenship & Sustainability Strategy, called our Recipe for Good, reflects our priorities for socially responsible growth, risk management and sustainable stewardship of our people, food and planet. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,planet,5,I am a Design and Construction Manager for the KFC Global Development team. I have been passionate about sustainability and the need for us to tread lightly during our time on this planet so future generations can also have the chance to enjoy the beautiful gifts our planet has to offer. [...] KFC Building Green standards are part of the Volume 4 standards and also part of the Planet Pillar under our Recipe for Good growth strategy.,FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-questions-with-suparna-building-green/,KFC,planet,5,"3. How do they help the planet?
Buildings overall generate nearly 40% of global greenhouse gas emissions. Strategies within KFC Building Green standards help reduce the environmental impacts that our restaurants have on our planet. In a small but important way, the strategies contribute towards broader global climate agreements and get us closer to net zero carbon commitments.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/stories/a-charity-bridge-in-vietnam/,KFC,planet,1,"We’re passionate about making bold and meaningful changes that reflect our priorities for socially responsible growth, risk management and sustainable stewardship of our people, food and planet. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,planet,3,"KFC, Pizza Hut and Taco Bell Parent Advances Agenda Around Priority Areas of Food, Planet and People ",FALSE,dissemination,subtitle,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,planet,3,"Yum! Brands, Inc. (NYSE: YUM) today released its 2018 Global Citizenship & Sustainability Progress Update, outlining the Company’s work to advance its citizenship and sustainability agenda around its strategic focus areas of Food, Planet and People. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/yum-brands-2018-global-citizenship-sustainability-progress-update-highlights-companys-commitment-to-socially-responsible-growth/,KFC,planet,3,"The content in the 2018 Global Citizenship & Sustainability Progress Update reflects key announcements and commitments made since Yum! published its first investor-grade report last year. Highlights include: food, planet, people",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/kfc-and-beyond-meat-debut-much-anticipated-beyond-fried-chicken/,KFC,planet,2,"Founded in 2009, Beyond Meat products are designed to have the same taste and texture as animal-based meat while being better for people and the planet. Beyond Meat’s brand commitment, Eat What You Love™, represents a strong belief that there is a better way to feed our future and that the positive choices we all make, no matter how small, can have a great impact on our personal health and the health of our planet.",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
https://global.kfc.com/press-releases/kfc-canada-announces-100-home-compostable-consumer-packaging-by-2025/,KFC,planet,1,"Protecting the planet is one of KFC’s core values and they have made great strides in lessening their environmental footprint over the last several years. Recent highlights in KFC Canada‘s sustainability journey include:
Testing of fibre-based cutlery
Introduction of bamboo buckets
Removing plastic straws and bags ",FALSE,take action,paragraph,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
https://global.kfc.com/stories/chatting-sustainability-with-susan-miles/,KFC,planet,2,"People. Food. Planet. Over the years, KFC has made significant progress on our sustainability journey in these three priority areas.

CF: 2020 has been a year like no other. How has this impacted KFC’s sustainability strategy?
SM: We could not have prepared for a year like this. While 2020 has altered our sustainability strategy somewhat, we remain committed to the three pillars of people, food and planet. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/press-releases/kfc-canada-goes-big-on-compostable-packaging-with-giant-iconic-bucket/,KFC,planet,1,"""I am a huge fan of KFC and the work the brand is doing in its sustainability journey, so I was extremely excited to turn this commitment into a piece of art,"" said Douglas. ""The final piece is an impressive 6 ft. tall by 8 ft. wide, with silk flowers growing out of the top. The flowers symbolize the power of regrowth from composting the packaging and the beauty and importance of this cycle to our planet.""",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://global.kfc.com/press-releases/kfc-canada-makes-bamboo-a-permanent-packaging-solution/,KFC,planet,1,"""As a global brand, we have a tremendous responsibility to make a difference in the communities we operate in and to work collectively to make our planet a more sustainable place to live,"" said Nivera Wallani, President & General Manager, KFC Canada. ",FALSE,dissemination,paragraph,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://global.kfc.com/stories/5-questions-with-rachel-our-beyond-meat-partnership/,KFC,planet,1,"Beyond Meat is purpose-driven, with a bold mission to “positively affect the planet, the environment, the climate and even ourselves.” Specific to sustainability, Beyond points to the water, land and energy resources that are used in the animal meat production chain. Through its innovative plant-based production processes, Beyond is able to use 99% less water, use 93% less land, generate 90% fewer greenhouse gases, and use 46% less energy (when you compare what is involved in producing a Beyond burger vs. a beef burger).",TRUE,take action,paragraph,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
https://global.kfc.com/press-releases/kfc-canada-announces-alliance-in-global-pledge-to-eliminate-non-recoverable-or-non-reusable-plastic-based-packaging-by-2025/,KFC,planet,1,"KFC Canada has a long history of driving sustainable initiatives and is equally committed to the planet as it is to its food and customers. KFC Canada sources real, Canadian farm-raised chicken, free of steroids, hormones and raised without antibiotics important to human medicine, as defined by the World Health Organization. ",FALSE,dissemination,paragraph,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://www.wendys.com/csr-what-we-value/footprint,wendy's,impact,4,"Our customers are increasingly aware of packaging waste and its impact on our environment, and they are looking to reduce their own footprint in addition to expecting the businesses they frequent to do the same. To meet this demand and do our part to reduce our environmental impact, Wendy’s has set a goal to sustainably source 100% of our customer-facing packaging by 2026.",TRUE,take action,paragraph,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
